"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"S100A7",-3.44568481045172,6.88172325231246,-5.84773815787941,1.39725088193454e-08,1.8109096881925e-07,9.07058358079577
"WNK2",2.71902178544276,2.90780351880604,5.83238760457442,1.51672555551881e-08,1.95098288848378e-07,8.99124776628948
"KPRP",-2.99365132542085,1.40256929318283,-5.8299202576427,1.53683759383396e-08,1.97165243238022e-07,8.97851101045732
"LINC01214",-2.20955987314337,-3.16571926511505,-5.82851208039174,1.54843252768835e-08,1.98537384128002e-07,8.97124370554453
"MUC4",3.21869990790584,3.07647707080635,5.79929317534023,1.80923422854428e-08,2.27116233906941e-07,8.82076039623997
"FABP5",-2.01940750760072,7.04900281873837,-5.79541784934088,1.84689537291197e-08,2.31359125543453e-07,8.80084606584205
"LHX1-DT",-2.42319813650028,-1.56385744782671,-5.79265846643423,1.87417694105805e-08,2.34409061667616e-07,8.78667263333499
"TEX15",2.76263692187319,-3.27399199724686,5.78620076706658,1.93956990656255e-08,2.40703538274806e-07,8.75352362475618
"LINC02577",-2.05740425849867,0.55532039710486,-5.77405378693855,2.06866304961729e-08,2.54614490606208e-07,8.69124853692847
"TRIML1",-2.12228318387914,-3.02250192421206,-5.77261236295845,2.08452765116007e-08,2.56303851371985e-07,8.68386545454685
"ZBED9",-2.75354275551559,-0.679900283661,-5.77170841012621,2.09453725800245e-08,2.57402517183439e-07,8.67923607687474
"SPRR2D",-2.63790168513013,6.86916685967334,-5.76271467963292,2.19671625548514e-08,2.68171718524941e-07,8.63320779896557
"TRPV6",2.29832731347368,-1.15083020184701,5.75068213599879,2.34105798309432e-08,2.83625447456382e-07,8.57171548888297
"LINC01436",-2.11571138464177,-1.14534050343526,-5.74748434803797,2.38094963071083e-08,2.88027275468023e-07,8.55539016352095
"BX322234.2",-2.12225374940587,-3.54081266033069,-5.74748061131568,2.38099663120578e-08,2.88027275468023e-07,8.55537109100245
"OLFM1",2.10245418842756,3.66041738291631,5.73118614880243,2.59479735372988e-08,3.11064150999414e-07,8.47229555837882
"PITX2",-2.44965713700278,2.43279324116586,-5.72941719368987,2.6191052832723e-08,3.13507687354333e-07,8.46328789146624
"PRIMA1",2.00048580617238,1.7691542417283,5.72032258937183,2.7476277750797e-08,3.2741995028349e-07,8.41701194365181
"HEPHL1",-2.87536270294551,5.09876942461408,-5.71880840950139,2.76961494811867e-08,3.29876007041331e-07,8.40931298130185
"RNASE10",-2.43318772020783,-0.474588589650417,-5.71741796422075,2.78995650705546e-08,3.31968807026202e-07,8.40224456999582
"INA",2.9007389431661,-1.81828769758785,5.71070022376962,2.89030492515434e-08,3.41423383322006e-07,8.36811360269225
"RAB3B",-2.03742333030584,1.67983903432906,-5.69739620258106,3.09953525912047e-08,3.6446154538549e-07,8.30061289808287
"LCE1A",-2.93071054696197,-3.04406181265182,-5.67303407948299,3.52162423623242e-08,4.10667655460213e-07,8.17732868436322
"TNFRSF13B",2.05353504082682,-2.37633255175547,5.65897717283455,3.79014384027666e-08,4.37720515606699e-07,8.10638382582027
"ENPP5",2.1886621885365,-0.37123617745343,5.63287460304222,4.34269875750861e-08,4.94081540018334e-07,7.97501444263801
"CYP2E1",2.0811278654181,0.260382236673187,5.62797979268193,4.45472088202565e-08,5.05458954625297e-07,7.95043337003743
"AC022031.2",-2.19755822769402,-0.234191620967512,-5.61439243267878,4.78064500227915e-08,5.37856229270505e-07,7.88228836385145
"MIR31HG",-2.42032138965967,1.47943114894493,-5.61319741320652,4.81039752006398e-08,5.40442410552336e-07,7.87630121101566
"TJP3",2.08730203311007,1.63028765646772,5.61038963456658,4.88101492963438e-08,5.4689736413501e-07,7.86223797592802
"KRT16P2",-2.80077701186904,2.29422263714673,-5.60050838547974,5.13765965208409e-08,5.72912405316627e-07,7.81279052791516
"SLC5A1",-2.48212965503648,2.31997708601178,-5.59827659461797,5.19742088379504e-08,5.79306949112857e-07,7.80163185972396
"S100A7A",-3.60735476122937,4.02875991950667,-5.59163960234098,5.37917156022962e-08,5.95410934269481e-07,7.76846865036039
"CASP14",-3.82729254120774,3.15623087985723,-5.58312975491953,5.62128983446575e-08,6.20490970028269e-07,7.72599310475781
"EEF1A2",-2.53310021205509,2.92846182257093,-5.57420011094097,5.88676274447608e-08,6.46518709480407e-07,7.68147759994319
"CCL20",2.00616773915309,2.93307951448674,5.56666438385026,6.12026474340769e-08,6.70013815948021e-07,7.64395513780488
"AKR1C3",-2.25938748392372,4.9664172440839,-5.54056731007566,7.00073272782121e-08,7.57406587311546e-07,7.51432363092807
"GABRP",3.10212111714147,1.53427153963846,5.53038426715557,7.3767535053335e-08,7.92364504714531e-07,7.46387357251109
"ANKRD36BP2",2.13367298897124,-0.945646340142556,5.53017025447569,7.38486348498058e-08,7.92880235457324e-07,7.46281408114568
"G2E3-AS1",-2.84932274249852,-2.13632344349827,-5.52690948380337,7.50950910090308e-08,8.02666708715618e-07,7.44667536265119
"SPINK6",-3.189309591108,-0.310679820839564,-5.47920883438548,9.58478497634979e-08,9.96052849840617e-07,7.21145969850792
"LINC01748",-2.81019974650145,-0.491143814473914,-5.43540132040148,1.19756427069641e-07,1.21192695029429e-06,6.99688453563008
"IL36B",-2.33095616904836,-0.790106696149756,-5.43481546857136,1.20112528452213e-07,1.21501757358752e-06,6.99402435007404
"MS4A1",2.57906037961718,-0.47546183724304,5.41359010372892,1.33732114236808e-07,1.3375444013234e-06,6.89056774132823
"C6orf15",-3.09020656616833,0.169143436394524,-5.40621394106083,1.38807960027157e-07,1.38081940809082e-06,6.8546913726592
"B3GALT5-AS1",2.35215890400843,-2.32856460570779,5.40059355553242,1.42800866478451e-07,1.41712449198012e-06,6.82738132020079
"AL359502.2",-2.10625541687021,-3.77387177578685,-5.38640682546153,1.53382820799591e-07,1.5119974980014e-06,6.75854862184651
"AC092969.1",-2.31727530974708,-2.426854098628,-5.38522104832268,1.54301044273189e-07,1.52042361223796e-06,6.75280197203309
"KRT19",3.57508621594707,6.91562861552962,5.38375267686875,1.55445507549757e-07,1.5285581218393e-06,6.74568719969966
"CSMD1",2.54299078877864,-1.6266524427368,5.38272181991988,1.56253894017817e-07,1.53461816239465e-06,6.74069327581535
"SALL1",-2.03497040376941,-0.691568846047583,-5.36542150235667,1.70446401980054e-07,1.6576598940526e-06,6.65699847953703
"B3GALT5",2.66396922095132,-0.636807828031441,5.34360060045318,1.9014294405074e-07,1.8292193943123e-06,6.5517456685674
"AKR1C2",-2.36733449657463,5.71776138112856,-5.3382929931374,1.95258509752961e-07,1.8731685058927e-06,6.52619712828717
"SLCO1B3",-2.78366179042943,-0.742082252640015,-5.32955185844736,2.03976236195954e-07,1.9489978166666e-06,6.48416600920138
"AC084816.1",2.04065686072047,-3.86744438542791,5.31936481111641,2.14613697294558e-07,2.03280736836632e-06,6.43525296181331
"AC105460.1",-3.40171422989615,0.170989233376994,-5.31927537756446,2.14709430539971e-07,2.03291062562618e-06,6.43482388407744
"AC128657.1",-2.10701874402893,-3.67307210624026,-5.3130620148113,2.214630095091e-07,2.0910715365942e-06,6.40502823382554
"KLK12",-2.8687297337955,1.82272153002808,-5.31184394403581,2.22810968281262e-07,2.10214253696542e-06,6.39919040102598
"AC034223.2",-2.0395239384978,-2.95567629936693,-5.30857344395331,2.26469765520446e-07,2.13414135309947e-06,6.38352130437501
"NEFL",-2.66756238094011,4.1748749404767,-5.30410925143883,2.31558317272767e-07,2.17695704791079e-06,6.36214585908199
"M1AP",2.28335312098713,-1.21469947522834,5.29339426954532,2.4422927059495e-07,2.27820562107333e-06,6.31090015257558
"MFAP5",-2.07094521540424,3.89724582883262,-5.27485546175417,2.67760064982897e-07,2.48128468571158e-06,6.22243558780716
"C6orf223",2.09319372206793,-0.0819536178094391,5.25450457540901,2.96125955583405e-07,2.70337615222884e-06,6.12561578285056
"SMIM22",2.06209098623477,-1.50955130171842,5.24430814515724,3.11414444929632e-07,2.82572349802867e-06,6.07722106126253
"PCLO",2.40627716589027,1.41416477163962,5.24306602746226,3.13328422827681e-07,2.8377181876956e-06,6.07133092383972
"PLA2G4E",-2.38216855056937,4.41040196284013,-5.23703592237955,3.22783659368542e-07,2.90905889925075e-06,6.04275231570342
"FOXJ1",2.81320333662933,-1.93674928357359,5.23161033083062,3.31527276951474e-07,2.97666529219375e-06,6.01706169836826
"LINC02428",-2.23876650330297,-1.89336771540944,-5.21236515971045,3.64434524735483e-07,3.2292278605123e-06,5.92611019624853
"KRT23",-2.20826131016305,3.16829750155994,-5.18314055292932,4.20544436425631e-07,3.66203738172378e-06,5.78852247292634
"CST6",-2.09650076530433,2.39640759314308,-5.1779938038109,4.31257900773376e-07,3.74715893188295e-06,5.76435769962118
"MYOM3",-2.02251915578373,2.95892036978269,-5.17107664510442,4.46074437862576e-07,3.86748474274196e-06,5.73191167786269
"VAX1",-2.11851305748095,-2.43746859503446,-5.15756916957801,4.76443778515352e-07,4.10701392386399e-06,5.66865563694094
"LCE2A",-2.57110666427309,-3.2136388811344,-5.14545716843697,5.05373395313576e-07,4.31910415310076e-06,5.61205053256097
"ADAMTS20",-2.26053640282082,-1.75992359228641,-5.13723682009521,5.25970405210535e-07,4.4791594848846e-06,5.57369545196313
"CYP4F22",-2.41130731103995,1.936740356383,-5.1318389537663,5.39935557812427e-07,4.58667696115455e-06,5.54853721706277
"IGKV2-28",2.44302617279425,-2.09025083040303,5.10020766010771,6.29286460396584e-07,5.25809649126351e-06,5.40154997338517
"KCNK10",-2.29505204622683,1.15329449540802,-5.08983892811024,6.61577673613038e-07,5.49724250016049e-06,5.35353111201081
"AC009315.1",-2.20127896799348,-2.23632713779305,-5.08826207601177,6.66626999993901e-07,5.5287773006211e-06,5.34623560222947
"CEL",2.37455556323661,0.804216879396961,5.0868209038453,6.71274499984164e-07,5.56428224923723e-06,5.33956946981963
"CYP4F12",2.19427366324901,0.165043795782087,5.08675021426103,6.71503265931984e-07,5.56428224923723e-06,5.33924253583016
"LINC00707",-2.24849170352601,0.64068004850246,-5.08380636215945,6.81097532481787e-07,5.62821423048054e-06,5.32563078236064
"SPRR2E",-2.74213916027679,6.57214455815131,-5.03882001854105,8.4532049295537e-07,6.85718294102776e-06,5.11843636367384
"LCE2D",-2.28986924915182,-3.50041128112086,-4.99372480205435,1.0481384937432e-06,8.28689899837082e-06,4.91227728353676
"KRT79",-2.28695115393091,-0.295011277087911,-4.98062414370801,1.11540027630646e-06,8.75514321041861e-06,4.85267528399401
"TTTY14",2.26504323478271,-2.23085796304652,4.96203493577592,1.21805241629326e-06,9.412901678185e-06,4.7683271886891
"POU6F2-AS2",-2.46982921681353,-2.7246851946136,-4.95391949800054,1.26567948243082e-06,9.72139202467056e-06,4.73158621145299
"SLC6A11",-2.49173468790905,2.91005122719413,-4.95174468163239,1.27874576319247e-06,9.809175246205e-06,4.72174871874742
"CLDN3",2.70204554341632,-1.33703441068736,4.95092555214769,1.28370082801381e-06,9.83773797330446e-06,4.71804443181478
"AZGP1",-2.44440544863934,1.02767537000937,-4.9475759858601,1.3041568747708e-06,9.96900011068817e-06,4.70290227578711
"KBTBD12",2.40849275459935,-2.24024449564729,4.94075375836478,1.34680004899427e-06,1.02459417060631e-05,4.67208800935897
"AC010275.1",-2.15915391080797,-2.33371660771329,-4.91737254944232,1.50341830955224e-06,1.12728148842646e-05,4.56675115895224
"IGHM",2.45410609782232,5.44323577093147,4.90773647662562,1.57296539641338e-06,1.17318838343138e-05,4.523460662192
"TNFRSF17",2.02354128265708,-1.13462419767442,4.9039667082922,1.60101083488293e-06,1.19040098191543e-05,4.506544188718
"IGKV2D-28",2.36257798799404,-2.21549703773671,4.87793677649538,1.808281251955e-06,1.32102334829065e-05,4.39003528233286
"CDH16",-2.16250105723164,0.540901803025532,-4.86521074721706,1.91882716695643e-06,1.3913093563977e-05,4.33326380330658
"SNX31",2.00030202233505,-0.728973910290759,4.8502378545644,2.05725895600401e-06,1.47693689699461e-05,4.26662876879856
"AL390839.2",-2.02459585731043,-2.96604618918613,-4.8330866428019,2.22769019167589e-06,1.58410586805107e-05,4.19051203792172
"LCE2B",-2.56636366131448,-3.29055945519818,-4.83271320191393,2.23154863327905e-06,1.58637886229306e-05,4.18885724349033
"COCH",2.04379074484613,-0.771170912769373,4.78665537167916,2.76028827752596e-06,1.9212183642937e-05,3.98559350221204
"HTR2C",-2.37871475385213,-2.3174629356336,-4.77210871270549,2.95106442627486e-06,2.03274814346797e-05,3.92173786455302
"S100A12",-2.12197863176152,2.76000771332268,-4.76645277071512,3.02862300596707e-06,2.07602750901015e-05,3.89695435048474
"FOXA2",-2.07913771628638,-2.41751613188087,-4.75948941215024,3.12681257826754e-06,2.13356881052401e-05,3.86647613466608
"IGLV9-49",2.61307931538314,-0.95116692233876,4.74135374413913,3.39716639792148e-06,2.29064984692713e-05,3.78727475109167
"AL033397.1",-3.09515609257157,-2.0024772947112,-4.70447338572723,4.01815289184258e-06,2.64608452597185e-05,3.6270046281141
"LINC00668",-2.40461714783489,-0.485471439128436,-4.69363660870443,4.22051780535925e-06,2.76793893507469e-05,3.58011387605306
"LCE2C",-2.37825711847417,-3.08892092802021,-4.68401177717197,4.40845475813629e-06,2.87545481284644e-05,3.53854443982534
"SYNPO2L",-2.22562126443202,0.702986951776421,-4.68131825783856,4.46247645145556e-06,2.90752543998589e-05,3.52692420973345
"AC011632.1",-3.01228501383832,-1.63989310581169,-4.67317799728476,4.62964218949948e-06,2.99931725950705e-05,3.49184058630243
"AC122685.1",-2.38615858896016,-2.66481913178484,-4.6688828980641,4.72025915264736e-06,3.05142407159539e-05,3.47335016850874
"LINC01234",-2.57648914960918,-1.45656260076189,-4.64651992122691,5.22035326212327e-06,3.31743690197619e-05,3.37731197217
"IGHV1-58",2.6912150440318,-0.790327842237438,4.64588111493452,5.23536260172029e-06,3.32521148655248e-05,3.37457439242994
"CYCSP6",-2.14984176385794,-1.56915652688937,-4.63928118307713,5.39288573736613e-06,3.41440195007244e-05,3.34630946706079
"C1orf68",-2.15494720922859,-1.27838879778536,-4.62879316337691,5.65263275346122e-06,3.55723979264561e-05,3.30146405452991
"AJAP1",-2.05161066921606,1.78860481065626,-4.58725146465796,6.804790619633e-06,4.20175218780946e-05,3.12469109667142
"MAGEA3",-3.77437732485743,-0.721414105028774,-4.53940266123875,8.41213603429878e-06,5.0612208869178e-05,2.92277489541923
"ENDOU",-2.09057142314487,0.686666629510726,-4.53722051721189,8.4935275462498e-06,5.1025042396172e-05,2.91360991551976
"CWH43",-2.71721943102548,1.38258163452576,-4.53186333848305,8.69656608476076e-06,5.20360823109131e-05,2.891125913237
"CYP4F11",-2.18832106757902,3.06006873804027,-4.50766362299695,9.6733097280838e-06,5.7068240847809e-05,2.78984523558668
"ISL1",2.09223000281168,-2.23822204440457,4.49111035890332,1.04012147142797e-05,6.06606739871012e-05,2.72083586008052
"CXCL5",-2.01320726721836,0.881546184945344,-4.48813699291806,1.05374178813194e-05,6.13058223131677e-05,2.70846332553493
"ZFP42",-2.08820981523236,-3.23012168335766,-4.48317572456652,1.07685027710251e-05,6.25288103719035e-05,2.68783464267146
"FLG2",-2.68255834184793,-1.30874052104472,-4.47785040254845,1.10219557624163e-05,6.38118325017222e-05,2.66571417521137
"SPRR1A",-2.0810919366079,7.26276844602285,-4.43664071071027,1.31863291093335e-05,7.44223247235202e-05,2.49530523983915
"EPHX3",2.20856495502216,2.32777233906636,4.42545662284865,1.38407153573038e-05,7.73923513897302e-05,2.44929258627092
"FLG",-2.1059435930363,2.1574283097319,-4.38539397643163,1.64499342803661e-05,8.96534512382747e-05,2.28529737098433
"IGKV1D-8",2.1057857339162,-1.13438784072902,4.34460075617129,1.95877978435117e-05,0.000104334738280043,2.11964440431996
"CES1",-2.370319596047,2.24492908873446,-4.33934217800402,2.00317548922133e-05,0.000106180264153284,2.0983885087782
"ANKRD1",-2.80205253608858,0.404652758179327,-4.3131794772744,2.23875621583156e-05,0.00011691792391859,1.9929691069432
"LGALS7B",-2.1882057504877,5.11260137964006,-4.31316153465904,2.23892652671679e-05,0.00011691792391859,1.99289700031409
"PLA2G2D",2.00240067554722,-0.566077082124636,4.31249439300116,2.24526782735287e-05,0.000117146958882395,1.99021612024454
"IGKV2-30",2.24580539060751,0.596890434055585,4.29444125929571,2.42353823488805e-05,0.000124898215614747,1.91780794629208
"JCHAIN",2.06481614748706,4.86660646626926,4.28929574531606,2.47677889167892e-05,0.000127422776642752,1.89721875445626
"BMP3",2.18650941480019,-2.42373300000461,4.2722620905746,2.66112250192391e-05,0.000135510283969623,1.82921459763971
"CHGB",-2.48049744454689,1.24368868509375,-4.23114854440774,3.16164731703924e-05,0.000157582604628802,1.66605222830256
"UTY",2.84819998749704,0.678068587710909,4.22748362990265,3.21038971738782e-05,0.000159641685143231,1.65157491312799
"CYP4B1",2.07550400673294,0.203956042179448,4.2242052180072,3.2545992540058e-05,0.000161543530495019,1.63863371161015
"CP",2.16638695251377,1.96210958320472,4.22051753436766,3.30502267874818e-05,0.000163656490163082,1.62408748708553
"CCN6",-2.13620576297747,-0.527936942644408,-4.21514078080701,3.37988044945479e-05,0.000166932100351885,1.60289865133421
"IGKV1-39",2.14926449294437,-1.01718848302478,4.17311298288012,4.02340981731786e-05,0.000193919937373703,1.43809322162753
"AC073210.3",-2.04274419743901,-0.456757041205117,-4.17125849345948,4.054342362334e-05,0.000195123808942552,1.43085462220422
"IGKV1D-39",2.14614251364975,-0.914607944548322,4.13465478891308,4.71337425265078e-05,0.000222213851250292,1.28856067594936
"IGHV2-70",2.42443655810459,0.0619279272237907,4.13326900861218,4.74022951744896e-05,0.000223128776578564,1.28319531013434
"PRSS3",-2.16345826784534,1.33383767448179,-4.06768861473406,6.19181714573486e-05,0.000281130553392176,1.03110518021717
"AC100801.1",-2.07006982676596,-1.90607618971412,-4.01296848721537,7.71784899118082e-05,0.000340232768993115,0.823498649352906
"IGKV6-21",2.1941791372305,-1.34100039312772,4.00265720704167,8.04285690315605e-05,0.000352386135812063,0.784657808999881
"HOXB13",2.16304862497924,-2.10815311233695,3.98043935502788,8.78790989692914e-05,0.000380483410768288,0.701269314922315
"POU6F2",-2.34306194215938,-1.63252674783845,-3.9491595992657,9.94867172788336e-05,0.000424443598516996,0.584570900711544
"IGHV3-73",2.26564502300963,0.349171120842985,3.92028619059375,0.000111480700833583,0.000468528889787733,0.477579773217539
"PNLDC1",2.03112486023431,-1.36025753253507,3.90114654742451,0.000120173847313661,0.000500755708055046,0.407044298702834
"IGLV4-69",2.28060205486986,1.47531349779963,3.88389666962647,0.000128555803380356,0.000529969253777199,0.343737988202989
"TXLNGY",2.59580716816442,0.42798300468142,3.87929827132572,0.000130882041437389,0.000537893541589024,0.326904493842461
"MYH8",-2.42465075883468,-1.77227823584296,-3.83936682567826,0.000152828297571965,0.000615964863666915,0.181478500477861
"IGHA1",2.16942171396181,8.10507230707114,3.83799251074549,0.000153642363635921,0.000618596371332527,0.17649744052242
"IGHV4-59",2.22053308911413,2.53841115436487,3.83319784832787,0.000156514698491136,0.000628050608613793,0.159132235711225
"WFDC2",2.0620862049926,2.22801952932152,3.80403945154721,0.000175106668661375,0.000693596067405155,0.0539472852721197
"TRIM63",-2.11444388049799,-0.967922019958797,-3.78291535454739,0.000189859886008076,0.000744283053868402,-0.0218034073620315
"IGKV1-12",2.07930182973114,0.613896007925885,3.77983786289302,0.00019210481799738,0.000751853643391999,-0.0328075323963999
"PRKY",2.38492216463459,0.485889757254218,3.77871012592073,0.000192933727625948,0.000754842054929954,-0.0368379381233979
"CLDN17",-2.04212785557132,-1.47587373585219,-3.7689082624526,0.000200281988915944,0.000778390785335985,-0.071823036507654
"TRDN",-2.7206668795788,-0.0521255875606621,-3.74395493341643,0.0002202002333975,0.00084551808895012,-0.160517160087538
"IGKV1-27",2.07264606686566,1.14997032726305,3.67639409657043,0.00028392687746861,0.00105701781756374,-0.397981283272
"IGKV4-1",2.04776704050707,4.47870999165918,3.66919337428742,0.000291660376999505,0.00108166343380097,-0.423059584755058
"CHRM3",-2.08741863422696,1.26523164403831,-3.66238435116322,0.000299155320544147,0.00110614999251966,-0.446732686960705
"RPTN",-2.0590349212305,1.66101901193864,-3.65362368448077,0.000309065457630098,0.00113700408760326,-0.477132442931764
"KDM5D",2.63584556812605,1.34929566318151,3.64902437274132,0.000314391151094404,0.00115358590488842,-0.493065735946615
"EIF1AY",2.48213446945835,0.564651273971625,3.64531036705122,0.000318754632973351,0.0011665601747974,-0.505918788413589
"MYH1",-3.06870076649822,0.23197262473629,-3.60896250111296,0.000364573587467537,0.00131102062576111,-0.631080047907688
"MAGEA6",-2.95848924716826,-0.791135426985193,-3.5489842067271,0.000453957710372569,0.00158534575508135,-0.835113924889725
"IGHV4-31",2.03598654258248,1.30346414928987,3.52022018202712,0.000503772033909618,0.00173503780117995,-0.931856450774258
"IGHV5-51",2.10628531554218,3.45284606146127,3.4983018903222,0.000545122452966609,0.00185426748940977,-1.00509157905678
"ZFY",2.39554814985925,0.630007348899063,3.47283817284332,0.000597147856701559,0.00200758294584682,-1.0896473352778
"USP9Y",2.46529003118802,1.17355034196852,3.46269444018818,0.000619138717514884,0.00207105530800205,-1.12317340407942
"MAGEA4",-3.02231718792746,0.36992122934456,-3.43377609547391,0.000686061471417316,0.00226145489697999,-1.21825785214599
"SMPX",-2.28602152636637,-1.19233205328773,-3.41772843899097,0.000726056990942776,0.00237499723327228,-1.27070730360168
"MAGEA11",-2.42240568943935,-2.02280139347851,-3.40363532226245,0.000762966805331718,0.00247982320940856,-1.31658247756656
"MYOG",-2.41192193179346,-1.24001597464067,-3.36814239500627,0.000863827010805257,0.00275789374992502,-1.43134470405353
"CSAG1",-2.09652986961325,-1.77178266784224,-3.35694718526386,0.000898134501293336,0.00285071459456867,-1.46731334609575
"NEFM",-2.10036258911747,0.084992495010318,-3.29026987789661,0.00113019847817686,0.00347187236649536,-1.67924953617638
"KRT24",2.17864682747896,-0.0785112331650759,3.21521573898167,0.00145747950025126,0.00432479429717945,-1.91310589899703
"DDX3Y",2.42283480599494,2.21518253295277,3.18061517249007,0.00163620782388954,0.00477996882746421,-2.01923016495557
"NLGN4Y",2.03457732945143,0.32778183313845,3.1638912612751,0.001729677964341,0.00501330463684901,-2.07014208542301
"ASB5",-2.22341858798796,-1.23692997935172,-3.13317279880356,0.00191433921006341,0.00547633100512827,-2.16300655321074
"ACTC1",-2.63045302745561,1.46210463496419,-3.13261010936872,0.00191788552676514,0.00548582105077583,-2.16469974513087
"MYBPH",-2.58277458268422,0.574380041131842,-3.10387639947432,0.00210725089083801,0.00594096004094613,-2.2507858567269
"MYL1",-2.60066805004296,0.225765693685411,-2.96967386597336,0.00324161795371577,0.00864191040636831,-2.64303664166032
"MYH7",-2.28803244269785,0.906208324708857,-2.92559323185604,0.00372200094703254,0.00973840273989385,-2.7683315310245
